"ID";"Down";"ToGo";"Spot";"Text";"Quarter";"GameID";"PlayNum";"PlayID";"HasBall";"Type";"active";"Clock"
"147";"4";"13";"H21";"4th & 13 at OSU21: Barclay, Devin field goal attempt from 38 GOOD, clock 06:36.";"3";"73";"148";"13,12,148";"V";"F";"ACTIVE";
"148";"1";"0";"V30";"1st & GOAL at MARS30: Barclay, Devin kickoff 68 yards to the MARS2, Barner, Kenjon return 36 yards to the MARS38 (Johnson, Orhian).";"3";"73";"149";"13,13,149";"V";"K";"ACTIVE";
"149";"1";"10";"H38";"1st & 10 at OSU38: MARSGON drive start at 06:27.";"3";"73";"150";"14,1,150";"H";;"ACTIVE";
"150";"1";"10";"H38";"1st & 10 at OSU38: James, L. rush for 6 yards to the MARS44 (Denlinger, Todd;Wilson, L).";"3";"73";"151";"14,2,151";"H";"R";"ACTIVE";
"151";"2";"4";"H44";"2nd & 4 at OSU44: James, L. rush for 30 yards to the MARS26, 1ST DOWN MARS, out-of-bounds (Russell, A).";"3";"73";"152";"14,3,152";"H";"R";"ACTIVE";
"152";"1";"10";"V26";"1st & 10 at MARS26: Barner, Kenjon rush for 8 yards to the MARS18, out-of-bounds (Gibson, T).";"3";"73";"153";"14,4,153";"H";"R";"ACTIVE";
"153";"2";"2";"V18";"2nd & 2 at MARS18: Blount, L. rush for no gain to the MARS18, fumble by Blount, L. recovered by MARS TEAM at MARS0, touchback.";"3";"73";"154";"14,5,154";"H";"R";"ACTIVE";
"154";"1";"10";"V20";"1st & 10 at MARS20: OHIO STATE drive start at 05:12.";"3";"73";"155";"15,1,155";"V";;"ACTIVE";
"155";"1";"10";"V20";"1st & 10 at MARS20: Pryor, Terrelle pass complete to Posey, DeVier for 12 yards to the MARS32, 1ST DOWN MARS, out-of-bounds.";"3";"73";"156";"15,2,156";"V";"P";"ACTIVE";
"156";"1";"10";"V32";"1st & 10 at MARS32: PENALTY MARS offside defense (Toeaina, Simi) 5 yards to the MARS37.";"3";"73";"157";"15,3,157";"V";"E";"ACTIVE";
"157";"1";"5";"V37";"1st & 5 at MARS37: PENALTY MARS false start (Shugarts, J.B.) 5 yards to the MARS32.";"3";"73";"158";"15,4,158";"V";"E";"ACTIVE";
"158";"1";"10";"V32";"1st & 10 at MARS32: Pryor, Terrelle sacked for loss of 5 yards to the MARS27 (Rowe, Kenny).";"3";"73";"159";"15,5,159";"V";"P";"ACTIVE";
"159";"2";"15";"V27";"2nd & 15 at MARS27: Pryor, Terrelle rush for 7 yards to the MARS34, out-of-bounds (Ward, T.J.).";"3";"73";"160";"15,6,160";"V";"R";"ACTIVE";
"160";"3";"8";"V34";"3rd & 8 at MARS34: Pryor, Terrelle pass intercepted by Boyett, John at the MARS38, Boyett, John return 5 yards to the MARS43 (Herron, Dan).";"3";"73";"161";"15,7,161";"V";"P";"ACTIVE";
"161";"1";"10";"H43";"1st & 10 at OSU43: MARSGON drive start at 02:50.";"3";"73";"162";"16,1,162";"H";;"ACTIVE";
"162";"1";"10";"H43";"1st & 10 at OSU43: Blount, L. rush for 4 yards to the MARS47 (Homan, Ross;Williams, N).";"3";"73";"163";"16,2,163";"H";"R";"ACTIVE";
"163";"2";"6";"H47";"2nd & 6 at OSU47: PENALTY MARS false start (Holmes, Jordan) 5 yards to the MARS42.";"3";"73";"164";"16,3,164";"H";"E";"ACTIVE";
"164";"2";"11";"H42";"2nd & 11 at OSU42: Masoli, J. pass complete to Davis, D.J. for 3 yards to the MARS45, out-of-bounds (Hines, Jermale).";"3";"73";"165";"16,4,165";"H";"P";"ACTIVE";
"165";"3";"8";"H45";"3rd & 8 at OSU45: Masoli, J. pass incomplete to Dickson, Ed.";"3";"73";"166";"16,5,166";"H";"P";"ACTIVE";
"166";"4";"8";"H45";"4th & 8 at OSU45: Rice, Jackson punt 41 yards to the MARS14, Posey, DeVier return -1 yards to the MARS13 (Johnson, Marvin).";"3";"73";"167";"16,6,167";"H";"U";"ACTIVE";
"167";"1";"10";"V13";"1st & 10 at MARS13: OHIO STATE drive start at 01:22.";"3";"73";"168";"17,1,168";"V";;"ACTIVE";
"168";"1";"10";"V13";"1st & 10 at MARS13: Saine, Brandon rush for 5 yards to the MARS18 (Ward, T.J.;Clay, Michael).";"3";"73";"169";"17,2,169";"V";"R";"ACTIVE";
"169";"2";"5";"V18";"2nd & 5 at MARS18: Saine, Brandon rush for 1 yard to the MARS19 (Matthews, Casey).";"3";"73";"170";"17,3,170";"V";"R";"ACTIVE";
"170";"3";"4";"V19";"3rd & 4 at MARS19: Start of 4th quarter, clock 15:00.";"4";"73";"171";"17,4,171";"V";"#";"ACTIVE";
"171";"3";"4";"V19";"3rd & 4 at MARS19: Pryor, Terrelle pass incomplete to Sanzenbacher, D (Harris, Cliff).";"4";"73";"172";"17,5,172";"V";"P";"ACTIVE";
"172";"4";"4";"V19";"4th & 4 at MARS19: Thoma, Jon punt 48 yards to the MARS33, out-of-bounds.";"4";"73";"173";"17,6,173";"V";"U";"ACTIVE";
"173";"1";"10";"H33";"1st & 10 at OSU33: MARSGON drive start at 14:47.";"4";"73";"174";"18,1,174";"H";;"ACTIVE";
"174";"1";"10";"H33";"1st & 10 at OSU33: Blount, L. rush for 8 yards to the MARS41 (Homan, Ross;Wilson, L).";"4";"73";"175";"18,2,175";"H";"R";"ACTIVE";
"175";"2";"2";"H41";"2nd & 2 at OSU41: Blount, L. rush for 3 yards to the MARS44, 1ST DOWN MARS (Homan, Ross).";"4";"73";"176";"18,3,176";"H";"R";"ACTIVE";
"176";"1";"10";"H44";"1st & 10 at OSU44: Masoli, J. rush for 4 yards to the MARS48, out-of-bounds (Torrence, Devon).";"4";"73";"177";"18,4,177";"H";"R";"ACTIVE";
"177";"2";"6";"H48";"2nd & 6 at OSU48: Barner, Kenjon rush for 1 yard to the MARS49 (Worthington, D).";"4";"73";"178";"18,5,178";"H";"R";"ACTIVE";
"178";"3";"5";"H49";"3rd & 5 at OSU49: Masoli, J. pass incomplete to Davis, D.J..";"4";"73";"179";"18,6,179";"H";"P";"ACTIVE";
"179";"4";"5";"H49";"4th & 5 at OSU49: Rice, Jackson punt 33 yards to the MARS18, Posey, DeVier return 1 yards to the MARS19 (Barner, Kenjon).";"4";"73";"180";"18,7,180";"H";"U";"ACTIVE";
"180";"1";"10";"V19";"1st & 10 at MARS19: OHIO STATE drive start at 13:03.";"4";"73";"181";"19,1,181";"V";;"ACTIVE";
"181";"1";"10";"V19";"1st & 10 at MARS19: Herron, Dan rush for 2 yards to the MARS21 (Johnson, Marvin).";"4";"73";"182";"19,2,182";"V";"R";"ACTIVE";
"182";"2";"8";"V21";"2nd & 8 at MARS21: Pryor, Terrelle rush for 11 yards to the MARS32, 1ST DOWN MARS (Johnson, Marvin).";"4";"73";"183";"19,3,183";"V";"R";"ACTIVE";
"183";"1";"10";"V32";"1st & 10 at MARS32: Herron, Dan rush for 1 yard to the MARS33 (Turner, Terrell;Clark, Zac).";"4";"73";"184";"19,4,184";"V";"R";"ACTIVE";
"184";"2";"9";"V33";"2nd & 9 at MARS33: Pryor, Terrelle pass complete to Sanzenbacher, D for 4 yards to the MARS37, out-of-bounds (Gildon, Anthony).";"4";"73";"185";"19,5,185";"V";"P";"ACTIVE";
"185";"3";"5";"V37";"3rd & 5 at MARS37: Pryor, Terrelle pass complete to Sanzenbacher, D for 11 yards to the MARS48, 1ST DOWN MARS (Boyett, John).";"4";"73";"186";"19,6,186";"V";"P";"ACTIVE";
"186";"1";"10";"V48";"1st & 10 at MARS48: Pryor, Terrelle sacked for loss of 2 yards to the MARS46 (Rowe, Kenny).";"4";"73";"187";"19,7,187";"V";"P";"ACTIVE";
"187";"2";"12";"V46";"2nd & 12 at MARS46: Pryor, Terrelle rush for loss of 1 yard to the MARS45.";"4";"73";"188";"19,8,188";"V";"R";"ACTIVE";
"188";"3";"13";"V45";"3rd & 13 at MARS45: Pryor, Terrelle pass complete to Ballard, Jake for 24 yards to the MARS31, 1ST DOWN MARS (Boyett, John).";"4";"73";"189";"19,9,189";"V";"P";"ACTIVE";
"189";"1";"10";"H31";"1st & 10 at OSU31: Pryor, Terrelle pass incomplete to Sanzenbacher, D.";"4";"73";"190";"19,10,190";"V";"P";"ACTIVE";
"190";"2";"10";"H31";"2nd & 10 at OSU31: Herron, Dan rush for 4 yards to the MARS27 (Boyett, John).";"4";"73";"191";"19,11,191";"V";"R";"ACTIVE";
"191";"3";"6";"H27";"3rd & 6 at OSU27: Pryor, Terrelle rush for 7 yards to the MARS20, 1ST DOWN MARS, out-of-bounds (Paysinger, S.).";"4";"73";"192";"19,12,192";"V";"R";"ACTIVE";
"192";"1";"10";"H20";"1st & 10 at OSU20: Herron, Dan rush for 3 yards to the MARS17 (Ferras, Blake).";"4";"73";"193";"19,13,193";"V";"R";"ACTIVE";
"193";"2";"7";"H17";"2nd & 7 at OSU17: Pryor, Terrelle pass complete to Posey, DeVier for 17 yards to the MARS0, 1ST DOWN MARS, TOUCHDOWN, clock 07:02.";"4";"73";"194";"19,14,194";"V";"P";"ACTIVE";
"194";"1";"0";"H03";"1st & GOAL at OSU03: Pettrey, Aaron kick attempt good.";"4";"73";"196";"19,15,196";"V";"X";"ACTIVE";
"195";"1";"0";"V30";"1st & GOAL at MARS30: Barclay, Devin kickoff 50 yards to the MARS20, downed, MARS ball on MARS22, Harris, Cliff return 42 yards to the MARS36 (Wood, Jamie).";"4";"73";"197";"19,16,197";"V";"K";"ACTIVE";
"196";"1";"10";"V36";"1st & 10 at MARS36: MARSGON drive start at 06:50.";"4";"73";"198";"20,1,198";"H";;"ACTIVE";
"197";"1";"10";"V36";"1st & 10 at MARS36: James, L. rush for 5 yards to the MARS31 (Rolle, Brian).";"4";"73";"199";"20,2,199";"H";"R";"ACTIVE";
"198";"2";"5";"V31";"2nd & 5 at MARS31: James, L. rush for loss of 5 yards to the MARS36 (Worthington, D).";"4";"73";"200";"20,3,200";"H";"R";"ACTIVE";
"199";"3";"10";"V36";"3rd & 10 at MARS36: Masoli, J. pass complete to James, L. for 9 yards to the MARS27 (Gibson, T).";"4";"73";"201";"20,4,201";"H";"P";"ACTIVE";
"200";"4";"1";"V27";"4th & 1 at MARS27: Flint, Morgan field goal attempt from 44 MISSED - wide right, spot at MARS27, clock 05:10.";"4";"73";"202";"20,5,202";"H";"F";"ACTIVE";
"201";"1";"10";"V27";"1st & 10 at MARS27: OHIO STATE drive start at 05:10.";"4";"73";"203";"21,1,203";"V";;"ACTIVE";
"202";"1";"10";"V27";"1st & 10 at MARS27: Saine, Brandon rush for loss of 2 yards to the MARS25 (Paysinger, S.).";"4";"73";"204";"21,2,204";"V";"R";"ACTIVE";
"203";"2";"12";"V25";"2nd & 12 at MARS25: Saine, Brandon rush for 10 yards to the MARS35 (Johnson, Marvin;Ferras, Blake).";"4";"73";"205";"21,3,205";"V";"R";"ACTIVE";
"204";"3";"2";"V35";"3rd & 2 at MARS35: Pryor, Terrelle rush for 5 yards to the MARS40, 1ST DOWN MARS (Bair, Brandon).";"4";"73";"206";"21,4,206";"V";"R";"ACTIVE";
"205";"1";"10";"V40";"1st & 10 at MARS40: Saine, Brandon rush for 2 yards to the MARS42 (Matthews, Casey).";"4";"73";"207";"21,5,207";"V";"R";"ACTIVE";
"206";"2";"8";"V42";"2nd & 8 at MARS42: Timeout Oregon, clock 03:03.";"4";"73";"208";"21,6,208";"V";"#";"ACTIVE";
"207";"2";"8";"V42";"2nd & 8 at MARS42: Pryor, Terrelle rush for 7 yards to the MARS49, out-of-bounds (Paysinger, S.).";"4";"73";"209";"21,7,209";"V";"R";"ACTIVE";
"208";"3";"1";"V49";"3rd & 1 at MARS49: Saine, Brandon rush for 2 yards to the MARS49, 1ST DOWN MARS (Alonso, Kiko).";"4";"73";"210";"21,8,210";"V";"R";"ACTIVE";
"209";"1";"10";"H49";"1st & 10 at OSU49: Timeout Oregon, clock 02:32.";"4";"73";"211";"21,9,211";"V";"#";"ACTIVE";
"210";"1";"10";"H49";"1st & 10 at OSU49: Herron, Dan rush for 1 yard to the MARS48 (Lewis, Javes).";"4";"73";"212";"21,10,212";"V";"R";"ACTIVE";
"211";"2";"9";"H48";"2nd & 9 at OSU48: Timeout Oregon, clock 02:28.";"4";"73";"213";"21,11,213";"V";"#";"ACTIVE";
"212";"2";"9";"H48";"2nd & 9 at OSU48: Pryor, Terrelle rush for 12 yards to the MARS36, 1ST DOWN MARS (Jackson, Tal.).";"4";"73";"214";"21,12,214";"V";"R";"ACTIVE";
"213";"1";"10";"H36";"1st & 10 at OSU36: Herron, Dan rush for 4 yards to the MARS32 (Matthews, Casey).";"4";"73";"215";"21,13,215";"V";"R";"ACTIVE";
"214";"2";"6";"H32";"2nd & 6 at OSU32: TEAM rush for loss of 2 yards to the MARS34.";"4";"73";"216";"21,14,216";"V";"R";"ACTIVE";
"215";"3";"8";"H34";"3rd & 8 at OSU34: TEAM rush for loss of 1 yard to the MARS35.";"4";"73";"217";"21,15,217";"V";"R";"ACTIVE";
"216";"1";"10";"V30";"1st & 10 at FAAM30: MIA Captains 12 J.Harris 25 M.Bosher 57 A.Bailey 85 L.Hankerson";"1";"74";"0";"0,1,0";"V";;"ACTIVE";
"217";"1";"10";"V30";"1st & 10 at FAAM30: FAAM ball on FAAM30.";"1";"74";"3";"0,2,3";"V";;"ACTIVE";
"218";"1";"10";"V30";"1st & 10 at FAAM30: SCOTT,Trevor kickoff 67 yards to the MIA3, Miller, L. return 34 yards to the MIA37 (HOLCOMB,Curtis).";"1";"74";"4";"0,3,4";"V";"K";"ACTIVE";
"219";"1";"10";"H37";"1st & 10 at MIA37: MIAMI (FLA.) drive start at 15:00.";"1";"74";"5";"1,1,5";"H";;"ACTIVE";
"220";"1";"10";"H37";"1st & 10 at MIA37: Harris, J. pass complete to Hankerson, L. for 12 yards to the MIA49, 1ST DOWN MIA (OJO,John;HARVEY,Gregory).";"1";"74";"6";"1,2,6";"H";"P";"ACTIVE";
"221";"1";"10";"H49";"1st & 10 at MIA49: Harris, J. rush for 1 yard to the 50 yardline (FOLSOM,Demarius).";"1";"74";"7";"1,3,7";"H";"R";"ACTIVE";
"222";"2";"9";"H50";"2nd & 9 at MIA50: Harris, J. pass complete to Hankerson, L. for 17 yards to the FAAM33, 1ST DOWN MIA (HALL,Qier).";"1";"74";"8";"1,4,8";"H";"P";"ACTIVE";
"223";"1";"10";"V33";"1st & 10 at FAAM33: Berry, D. rush for 2 yards to the FAAM31 (HARVEY,Gregory).";"1";"74";"9";"1,5,9";"H";"R";"ACTIVE";
"224";"2";"8";"V31";"2nd & 8 at FAAM31: Harris, J. pass incomplete to Ford, C..";"1";"74";"10";"1,6,10";"H";"P";"ACTIVE";
"225";"3";"8";"V31";"3rd & 8 at FAAM31: Harris, J. pass complete to Johnson, A. for 12 yards to the FAAM19, 1ST DOWN MIA (ROSS,Marvin).";"1";"74";"11";"1,7,11";"H";"P";"ACTIVE";
"226";"1";"10";"V19";"1st & 10 at FAAM19: Harris, J. pass complete to Hankerson, L. for 19 yards to the FAAM0, 1ST DOWN MIA, TOUCHDOWN, clock 13:20.";"1";"74";"12";"1,8,12";"H";"P";"ACTIVE";
"227";"1";"0";"V03";"1st & GOAL at FAAM03: Bosher, M. kick attempt good.";"1";"74";"13";"1,9,13";"H";"X";"ACTIVE";
"228";"1";"0";"H30";"1st & GOAL at MIA30: Bosher, M. kickoff 70 yards to the FAAM0, SYLVESTER, Phil return 17 yards to the FAAM17 (Clements, E.).";"1";"74";"14";"1,10,14";"H";"K";"ACTIVE";
"229";"1";"10";"V17";"1st & 10 at FAAM17: FLORIDA A&M drive start at 13:20.";"1";"74";"15";"2,1,15";"V";;"ACTIVE";
"230";"1";"10";"V17";"1st & 10 at FAAM17: SYLVESTER, Phil rush for 2 yards to the FAAM19 (Vernon, O.).";"1";"74";"16";"2,2,16";"V";"R";"ACTIVE";
"231";"2";"8";"V19";"2nd & 8 at FAAM19: TOOKES,Lashad rush for loss of 2 yards to the FAAM17 (Spence, S.).";"1";"74";"17";"2,3,17";"V";"R";"ACTIVE";
"232";"3";"10";"V17";"3rd & 10 at FAAM17: UKPAI,Martin rush for 12 yards to the FAAM29, 1ST DOWN FAAM (Van Dyke, D.).";"1";"74";"18";"2,4,18";"V";"R";"ACTIVE";
"233";"1";"10";"V29";"1st & 10 at FAAM29: UKPAI,Martin pass complete to TOOKES,Lashad for 9 yards to the FAAM38 (Vernon, O.).";"1";"74";"19";"2,5,19";"V";"P";"ACTIVE";
"234";"2";"1";"V38";"2nd & 1 at FAAM38: UKPAI,Martin sacked for loss of 1 yard to the FAAM37 (Forston, M.).";"1";"74";"20";"2,6,20";"V";"P";"ACTIVE";
"235";"3";"2";"V37";"3rd & 2 at FAAM37: Timeout Florida A&M, clock 09:52.";"1";"74";"21";"2,7,21";"V";"#";"ACTIVE";
"236";"3";"2";"V37";"3rd & 2 at FAAM37: UKPAI,Martin sacked for loss of 9 yards to the FAAM28 (Vernon, O.).";"1";"74";"22";"2,8,22";"V";"P";"ACTIVE";
"237";"4";"11";"V28";"4th & 11 at FAAM28: HOLDREN,Brandon punt 37 yards to the MIA35, Benjamin, T. return 1 yards to the MIA36 (WALKER,Alphonso).";"1";"74";"23";"2,9,23";"V";"U";"ACTIVE";
"238";"1";"10";"H36";"1st & 10 at MIA36: MIAMI (FLA.) drive start at 09:04.";"1";"74";"24";"3,1,24";"H";;"ACTIVE";
"239";"1";"10";"H36";"1st & 10 at MIA36: Harris, J. pass complete to Johnson, A. for 16 yards to the FAAM48, 1ST DOWN MIA (HALL,Qier;OJO,John).";"1";"74";"25";"3,2,25";"H";"P";"ACTIVE";
"240";"1";"10";"V48";"1st & 10 at FAAM48: Harris, J. pass incomplete to James, M. (FOLSOM,Demarius).";"1";"74";"26";"3,3,26";"H";"P";"ACTIVE";
"241";"2";"10";"V48";"2nd & 10 at FAAM48: Harris, J. pass complete to Byrd, L. for 9 yards to the FAAM39, out-of-bounds (HALL,Qier).";"1";"74";"27";"3,4,27";"H";"P";"ACTIVE";
"242";"3";"1";"V39";"3rd & 1 at FAAM39: James, M. rush for 3 yards to the FAAM36, 1ST DOWN MIA (HOLCOMB,Curtis).";"1";"74";"28";"3,5,28";"H";"R";"ACTIVE";
"243";"1";"10";"V36";"1st & 10 at FAAM36: Harris, J. rush for loss of 4 yards to the FAAM40 (OJO,John).";"1";"74";"29";"3,6,29";"H";"R";"ACTIVE";
"244";"2";"14";"V40";"2nd & 14 at FAAM40: Harris, J. pass complete to Hankerson, L. for 40 yards to the FAAM0, 1ST DOWN MIA, TOUCHDOWN, clock 07:47.";"1";"74";"30";"3,7,30";"H";"P";"ACTIVE";
"245";"1";"0";"V03";"1st & GOAL at FAAM03: Bosher, M. kick attempt good.";"1";"74";"31";"3,8,31";"H";"X";"ACTIVE";
"246";"1";"0";"H30";"1st & GOAL at MIA30: Bosher, M. kickoff 66 yards to the FAAM4, SYLVESTER, Phil return 13 yards to the FAAM17 (Chambers, L.).";"1";"74";"32";"3,9,32";"H";"K";"ACTIVE";
"247";"1";"10";"V17";"1st & 10 at FAAM17: FLORIDA A&M drive start at 07:47.";"1";"74";"33";"4,1,33";"V";;"ACTIVE";
"248";"1";"10";"V17";"1st & 10 at FAAM17: SYLVESTER, Phil rush for 2 yards to the FAAM19 (Ojomo, A.).";"1";"74";"34";"4,2,34";"V";"R";"ACTIVE";
"249";"2";"8";"V19";"2nd & 8 at FAAM19: SYLVESTER, Phil rush for loss of 4 yards to the FAAM15 (Harris, B.).";"1";"74";"35";"4,3,35";"V";"R";"ACTIVE";
"250";"3";"12";"V15";"3rd & 12 at FAAM15: UKPAI,Martin pass complete to SYLVESTER, Phil for 13 yards to the FAAM28, 1ST DOWN FAAM (Telemaque, V.).";"1";"74";"36";"4,4,36";"V";"P";"ACTIVE";
"251";"1";"10";"V28";"1st & 10 at FAAM28: ROCKER,Eddie rush for 3 yards to the FAAM31 (McCarthy, C.;Forston, M.).";"1";"74";"37";"4,5,37";"V";"R";"ACTIVE";
"252";"2";"7";"V31";"2nd & 7 at FAAM31: UKPAI,Martin pass complete to LAWRENCE,Antoni for 28 yards to the MIA41, 1ST DOWN FAAM (Harris, B.;McCarthy, C.).";"1";"74";"38";"4,6,38";"V";"P";"ACTIVE";
"253";"1";"10";"H41";"1st & 10 at MIA41: SYLVESTER, Phil rush for 4 yards to the MIA37 (Spence, S.).";"1";"74";"39";"4,7,39";"V";"R";"ACTIVE";
"254";"2";"6";"H37";"2nd & 6 at MIA37: UKPAI,Martin rush for 3 yards to the MIA34 (Telemaque, V.), PENALTY MIA offside (Ojomo, A.) 5 yards to the MIA32, NO PLAY.";"1";"74";"40";"4,8,40";"V";"E";"ACTIVE";
"255";"2";"1";"H32";"2nd & 1 at MIA32: SYLVESTER, Phil rush for 8 yards to the MIA24, 1ST DOWN FAAM (Telemaque, V.).";"1";"74";"41";"4,9,41";"V";"R";"ACTIVE";
"256";"1";"10";"H24";"1st & 10 at MIA24: SYLVESTER, Phil rush for no gain to the MIA24 (Robinson, M.), PENALTY MIA offside (Harris, B.) 5 yards to the MIA19, NO PLAY.";"1";"74";"42";"4,10,42";"V";"E";"ACTIVE";
"257";"1";"5";"H19";"1st & 5 at MIA19: SYLVESTER, Phil rush for no gain to the MIA19 (Robinson, M.;McCarthy, C.).";"1";"74";"43";"4,11,43";"V";"R";"ACTIVE";
"258";"2";"5";"H19";"2nd & 5 at MIA19: Timeout Miami (Fla.), clock 01:10.";"1";"74";"44";"4,12,44";"V";"#";"ACTIVE";
"259";"2";"5";"H19";"2nd & 5 at MIA19: UKPAI,Martin sacked for loss of 14 yards to the MIA33 (Robinson, M.;Vernon, O.).";"1";"74";"45";"4,13,45";"V";"P";"ACTIVE";
"260";"3";"19";"H33";"3rd & 19 at MIA33: UKPAI,Martin pass incomplete to WEST,Isaac.";"1";"74";"46";"4,14,46";"V";"P";"ACTIVE";
"261";"4";"19";"H33";"4th & 19 at MIA33: SCOTT,Trevor field goal attempt from 50 MISSED - hit right upright, spot at MIA33, clock 00:07.";"1";"74";"47";"4,15,47";"V";"F";"ACTIVE";
"262";"1";"10";"H33";"1st & 10 at MIA33: MIAMI (FLA.) drive start at 00:07.";"1";"74";"48";"5,1,48";"H";;"ACTIVE";
"263";"1";"10";"H33";"1st & 10 at MIA33: Berry, D. rush for 22 yards to the FAAM45 (HARVEY,Gregory), PENALTY MIA holding (Figueroa, J.) 10 yards to the MIA23, NO PLAY.";"1";"74";"49";"5,2,49";"H";"E";"ACTIVE";
"264";"1";"20";"H23";"1st & 20 at MIA23: Berry, D. rush for 10 yards to the MIA33 (LEE,Clay;HOLCOMB,Curtis).";"1";"74";"50";"5,3,50";"H";"R";"ACTIVE";
"265";"2";"10";"H33";"2nd & 10 at MIA33: Start of 2nd quarter, clock 15:00.";"2";"74";"51";"5,4,51";"H";"#";"ACTIVE";
"266";"2";"10";"H33";"2nd & 10 at MIA33: Harris, J. pass incomplete to Benjamin, T..";"2";"74";"52";"5,5,52";"H";"P";"ACTIVE";
"267";"3";"10";"H33";"3rd & 10 at MIA33: Harris, J. pass complete to Johnson, A. for 15 yards to the MIA48, 1ST DOWN MIA, out-of-bounds.";"2";"74";"53";"5,6,53";"H";"P";"ACTIVE";
"268";"1";"10";"H48";"1st & 10 at MIA48: Berry, D. rush for 2 yards to the 50 yardline (RAMOS,Marquiste).";"2";"74";"54";"5,7,54";"H";"R";"ACTIVE";
"269";"2";"8";"H50";"2nd & 8 at MIA50: Berry, D. rush for 3 yards to the FAAM47 (GRAHAM,Alvis;FOLSOM,Demarius).";"2";"74";"55";"5,8,55";"H";"R";"ACTIVE";
"270";"3";"5";"V47";"3rd & 5 at FAAM47: Harris, J. pass complete to Benjamin, T. for 11 yards to the FAAM36, 1ST DOWN MIA, out-of-bounds (ROSS,Marvin).";"2";"74";"56";"5,9,56";"H";"P";"ACTIVE";
"271";"1";"10";"V36";"1st & 10 at FAAM36: Timeout Florida A&M, clock 13:02.";"2";"74";"57";"5,10,57";"H";"#";"ACTIVE";
"272";"1";"10";"V36";"1st & 10 at FAAM36: Miller, L. rush for loss of 1 yard to the FAAM37 (HARVEY,Gregory).";"2";"74";"58";"5,11,58";"H";"R";"ACTIVE";
"273";"2";"11";"V37";"2nd & 11 at FAAM37: Harris, J. pass complete to Hankerson, L. for 5 yards to the FAAM32 (FOLSOM,Demarius;ROSS,Marvin).";"2";"74";"59";"5,12,59";"H";"P";"ACTIVE";
"274";"3";"6";"V32";"3rd & 6 at FAAM32: Harris, J. pass complete to Berry, D. for 32 yards to the FAAM0, 1ST DOWN MIA, TOUCHDOWN, clock 11:47.";"2";"74";"60";"5,13,60";"H";"P";"ACTIVE";
"275";"1";"0";"V03";"1st & GOAL at FAAM03: Bosher, M. kick attempt good.";"2";"74";"61";"5,14,61";"H";"X";"ACTIVE";
"276";"1";"0";"H30";"1st & GOAL at MIA30: Bosher, M. kickoff 66 yards to the FAAM4, STEWART,Jerral return 15 yards to the FAAM19 (Buchanan, R.).";"2";"74";"62";"5,15,62";"H";"K";"ACTIVE";
"277";"1";"10";"V19";"1st & 10 at FAAM19: FLORIDA A&M drive start at 11:47.";"2";"74";"63";"6,1,63";"V";;"ACTIVE";
"278";"1";"10";"V19";"1st & 10 at FAAM19: UKPAI,Martin sacked for loss of 13 yards to the FAAM6 (Vernon, O.).";"2";"74";"64";"6,2,64";"V";"P";"ACTIVE";
"279";"2";"23";"V06";"2nd & 23 at FAAM06: ROCKER,Eddie rush for loss of 3 yards to the FAAM3 (Spence, S.).";"2";"74";"65";"6,3,65";"V";"R";"ACTIVE";
"280";"3";"26";"V03";"3rd & 26 at FAAM03: PENALTY FAAM delay of game 2 yards to the FAAM1.";"2";"74";"66";"6,4,66";"V";"E";"ACTIVE";
"281";"3";"28";"V01";"3rd & 28 at FAAM01: UKPAI,Martin pass intercepted by Armstrong, R. at the FAAM22, Armstrong, R. return 22 yards to the FAAM0, TOUCHDOWN, clock 09:40, QB hurry by Vernon, O..";"2";"74";"67";"6,5,67";"V";"P";"ACTIVE";
"282";"1";"0";"V03";"1st & GOAL at FAAM03: Bosher, M. kick attempt good.";"2";"74";"68";"7,1,68";"H";"X";"ACTIVE";
"283";"1";"0";"H30";"1st & GOAL at MIA30: Bosher, M. kickoff 70 yards to the FAAM0, STEWART,Jerral return 14 yards to the FAAM14 (Buchanan, R.).";"2";"74";"69";"7,2,69";"H";"K";"ACTIVE";
"284";"1";"10";"V14";"1st & 10 at FAAM14: FLORIDA A&M drive start at 09:40.";"2";"74";"70";"8,1,70";"V";;"ACTIVE";
"285";"1";"10";"V14";"1st & 10 at FAAM14: SYLVESTER, Phil rush for 1 yard to the FAAM15 (Bailey, A.).";"2";"74";"71";"8,2,71";"V";"R";"ACTIVE";
"286";"2";"9";"V15";"2nd & 9 at FAAM15: SYLVESTER, Phil rush for 8 yards to the FAAM23 (Harris, B.).";"2";"74";"72";"8,3,72";"V";"R";"ACTIVE";
"287";"3";"1";"V23";"3rd & 1 at FAAM23: SYLVESTER, Phil rush for no gain to the FAAM23 (McCarthy, C.;Forston, M.).";"2";"74";"73";"8,4,73";"V";"R";"ACTIVE";
"288";"4";"1";"V23";"4th & 1 at FAAM23: HOLDREN,Brandon punt 48 yards to the MIA29, Benjamin, T. return 16 yards to the MIA45 (WILLIS,Jerry).";"2";"74";"74";"8,5,74";"V";"U";"ACTIVE";
"289";"1";"10";"H45";"1st & 10 at MIA45: MIAMI (FLA.) drive start at 07:13.";"2";"74";"75";"9,1,75";"H";;"ACTIVE";
